,Sampling Time,Direction
2235,2024-02-25 16:13:36,Left
2236,2024-02-25 16:13:37,Left
2237,2024-02-25 16:13:37,Left
2238,2024-02-25 16:13:37,Left
2239,2024-02-25 16:13:38,Left
2240,2024-02-25 16:13:38,Left
2241,2024-02-25 16:13:38,Left
2242,2024-02-25 16:13:39,Left
2243,2024-02-25 16:13:39,Left
2244,2024-02-25 16:13:39,Left
2245,2024-02-25 16:13:40,Left
2246,2024-02-25 16:13:40,Left
2247,2024-02-25 16:13:40,Left
2248,2024-02-25 16:13:41,Straight
2249,2024-02-25 16:13:41,Left
2250,2024-02-25 16:13:41,Left
2251,2024-02-25 16:13:42,Left
2252,2024-02-25 16:13:42,Left
2253,2024-02-25 16:13:42,Left
2254,2024-02-25 16:13:43,Left
2255,2024-02-25 16:13:43,Left
2256,2024-02-25 16:13:43,Straight
2257,2024-02-25 16:13:44,Straight
2258,2024-02-25 16:13:44,Left
2259,2024-02-25 16:13:44,Left
2260,2024-02-25 16:13:45,Straight
2261,2024-02-25 16:13:45,Left
2262,2024-02-25 16:13:45,Left
2263,2024-02-25 16:13:46,Left
2264,2024-02-25 16:13:46,Left
2265,2024-02-25 16:13:46,Left
2266,2024-02-25 16:13:47,Straight
2267,2024-02-25 16:13:47,Straight
2268,2024-02-25 16:13:47,Left
2269,2024-02-25 16:13:48,Left
2270,2024-02-25 16:13:48,Left
2271,2024-02-25 16:13:48,Straight
2272,2024-02-25 16:13:49,Straight
2273,2024-02-25 16:13:49,Left
2274,2024-02-25 16:13:49,Left
2275,2024-02-25 16:13:50,Left
2276,2024-02-25 16:13:50,Left
2277,2024-02-25 16:13:50,Left
2278,2024-02-25 16:13:51,Straight
2279,2024-02-25 16:13:51,Left
2280,2024-02-25 16:13:51,Straight
2281,2024-02-25 16:13:52,Left
2282,2024-02-25 16:13:52,Straight
2283,2024-02-25 16:13:52,Left
2284,2024-02-25 16:13:53,Straight
2285,2024-02-25 16:13:53,Left
2286,2024-02-25 16:13:53,Left
2287,2024-02-25 16:13:54,Left
2288,2024-02-25 16:13:54,Left
2289,2024-02-25 16:13:54,Left
2290,2024-02-25 16:13:55,Left
2291,2024-02-25 16:13:55,Left
2292,2024-02-25 16:13:55,Left
2293,2024-02-25 16:13:56,Straight
2294,2024-02-25 16:13:56,Straight
2295,2024-02-25 16:13:56,Left
2296,2024-02-25 16:13:57,Left
2297,2024-02-25 16:13:57,Left
2298,2024-02-25 16:13:57,Left
2299,2024-02-25 16:13:58,Left
2300,2024-02-25 16:13:58,Left
2301,2024-02-25 16:13:58,Left
2302,2024-02-25 16:13:59,Left
2303,2024-02-25 16:13:59,Left
2304,2024-02-25 16:13:59,Left
2305,2024-02-25 16:14:00,Left
2306,2024-02-25 16:14:00,Left
2307,2024-02-25 16:14:00,Left
2308,2024-02-25 16:14:01,Straight
2309,2024-02-25 16:14:01,Left
2310,2024-02-25 16:14:01,Left
2311,2024-02-25 16:14:02,Left
2312,2024-02-25 16:14:02,Straight
2313,2024-02-25 16:14:02,Straight
2314,2024-02-25 16:14:03,Left
2315,2024-02-25 16:14:03,Straight
2316,2024-02-25 16:14:03,Straight
2317,2024-02-25 16:14:04,Straight
2318,2024-02-25 16:14:04,Left
2319,2024-02-25 16:14:04,Left
2320,2024-02-25 16:14:05,Left
2321,2024-02-25 16:14:05,Straight
2322,2024-02-25 16:14:05,Left
2323,2024-02-25 16:14:06,Left
2324,2024-02-25 16:14:06,Left
2325,2024-02-25 16:14:06,Straight
2326,2024-02-25 16:14:07,Left
2327,2024-02-25 16:14:07,Straight
2328,2024-02-25 16:14:07,Left
2329,2024-02-25 16:14:08,Straight
2330,2024-02-25 16:14:08,Straight
2331,2024-02-25 16:14:08,Left
2332,2024-02-25 16:14:09,Left
2333,2024-02-25 16:14:09,Left
2334,2024-02-25 16:14:09,Left
2335,2024-02-25 16:14:10,Left
2336,2024-02-25 16:14:10,Left
2337,2024-02-25 16:14:10,Straight
2338,2024-02-25 16:14:11,Straight
2339,2024-02-25 16:14:11,Straight
2340,2024-02-25 16:14:11,Straight
2341,2024-02-25 16:14:12,Straight
2342,2024-02-25 16:14:12,Straight
2343,2024-02-25 16:14:12,Straight
2344,2024-02-25 16:14:13,Straight
2345,2024-02-25 16:14:13,Straight
2346,2024-02-25 16:14:13,Straight
2347,2024-02-25 16:14:14,Straight
2348,2024-02-25 16:14:14,Straight
2349,2024-02-25 16:14:14,Left
2350,2024-02-25 16:14:15,Left
2351,2024-02-25 16:14:15,Left
2352,2024-02-25 16:14:15,Left
2353,2024-02-25 16:14:16,Straight
2354,2024-02-25 16:14:16,Straight
2355,2024-02-25 16:14:16,Left
2356,2024-02-25 16:14:17,Left
2357,2024-02-25 16:14:17,Straight
2358,2024-02-25 16:14:17,Straight
2359,2024-02-25 16:14:18,Straight
2360,2024-02-25 16:14:18,Straight
2361,2024-02-25 16:14:18,Straight
2362,2024-02-25 16:14:19,Left
2363,2024-02-25 16:14:19,Left
2364,2024-02-25 16:14:19,Left
2365,2024-02-25 16:14:20,Left
2366,2024-02-25 16:14:20,Left
2367,2024-02-25 16:14:20,Left
2368,2024-02-25 16:14:20,Left
2369,2024-02-25 16:14:21,Left
2370,2024-02-25 16:14:21,Straight
2371,2024-02-25 16:14:21,Straight
2372,2024-02-25 16:14:22,Left
2373,2024-02-25 16:14:22,Straight
2374,2024-02-25 16:14:22,Straight
2375,2024-02-25 16:14:23,Straight
2376,2024-02-25 16:14:23,Straight
2377,2024-02-25 16:14:23,Straight
2378,2024-02-25 16:14:24,Straight
2379,2024-02-25 16:14:24,Left
2380,2024-02-25 16:14:24,Left
2381,2024-02-25 16:14:25,Left
2382,2024-02-25 16:14:25,Left
2383,2024-02-25 16:14:25,Left
2384,2024-02-25 16:14:26,Left
2385,2024-02-25 16:14:26,Left
2386,2024-02-25 16:14:26,Left
2387,2024-02-25 16:14:27,Left
2388,2024-02-25 16:14:27,Left
2389,2024-02-25 16:14:27,Straight
2390,2024-02-25 16:14:28,Straight
2391,2024-02-25 16:14:28,Left
2392,2024-02-25 16:14:28,Left
2393,2024-02-25 16:14:29,Left
2394,2024-02-25 16:14:29,Left
2395,2024-02-25 16:14:29,Left
2396,2024-02-25 16:14:30,Straight
2397,2024-02-25 16:14:30,Straight
2398,2024-02-25 16:14:30,Left
2399,2024-02-25 16:14:31,Left
2400,2024-02-25 16:14:31,Straight
2401,2024-02-25 16:14:31,Left
2402,2024-02-25 16:14:32,Left
2403,2024-02-25 16:14:32,Left
2404,2024-02-25 16:14:32,Left
2405,2024-02-25 16:14:33,Straight
2406,2024-02-25 16:14:33,Straight
2407,2024-02-25 16:14:33,Left
2408,2024-02-25 16:14:34,Straight
2409,2024-02-25 16:14:34,Left
2410,2024-02-25 16:14:34,Left
2411,2024-02-25 16:14:35,Left
2412,2024-02-25 16:14:35,Straight
2413,2024-02-25 16:14:35,Straight
2414,2024-02-25 16:14:36,Left
2415,2024-02-25 16:14:36,Left
2416,2024-02-25 16:14:36,Left
2417,2024-02-25 16:14:37,Left
2418,2024-02-25 16:14:37,Left
2419,2024-02-25 16:14:37,Left
2420,2024-02-25 16:14:38,Left
2421,2024-02-25 16:14:38,Straight
2422,2024-02-25 16:14:38,Straight
2423,2024-02-25 16:14:39,Straight
2424,2024-02-25 16:14:39,Left
2425,2024-02-25 16:14:39,Straight
2426,2024-02-25 16:14:40,Left
2427,2024-02-25 16:14:40,Left
2428,2024-02-25 16:14:40,Straight
2429,2024-02-25 16:14:41,Straight
2430,2024-02-25 16:14:41,Straight
2431,2024-02-25 16:14:41,Left
2432,2024-02-25 16:14:42,Left
2433,2024-02-25 16:14:42,Left
2434,2024-02-25 16:14:42,Left
2435,2024-02-25 16:14:43,Left
2436,2024-02-25 16:14:43,Straight
2437,2024-02-25 16:14:43,Left
2438,2024-02-25 16:14:44,Straight
2439,2024-02-25 16:14:44,Right
2440,2024-02-25 16:14:44,Right
2441,2024-02-25 16:14:45,Left
2442,2024-02-25 16:14:45,Right
2443,2024-02-25 16:14:45,Straight
2444,2024-02-25 16:14:46,Straight
2445,2024-02-25 16:14:46,Left
2446,2024-02-25 16:14:46,Straight
2447,2024-02-25 16:14:47,Straight
2448,2024-02-25 16:14:47,Left
2449,2024-02-25 16:14:47,Straight
2450,2024-02-25 16:14:48,Straight
2451,2024-02-25 16:14:48,Left
2452,2024-02-25 16:14:48,Left
2453,2024-02-25 16:14:49,Left
2454,2024-02-25 16:14:49,Straight
2455,2024-02-25 16:14:49,Straight
2456,2024-02-25 16:14:50,Left
2457,2024-02-25 16:14:50,Left
2458,2024-02-25 16:14:50,Left
2459,2024-02-25 16:14:51,Left
2460,2024-02-25 16:14:51,Left
2461,2024-02-25 16:14:51,Left
2462,2024-02-25 16:14:52,Left
2463,2024-02-25 16:14:52,Left
2464,2024-02-25 16:14:52,Left
2465,2024-02-25 16:14:53,Straight
2466,2024-02-25 16:14:53,Straight
2467,2024-02-25 16:14:53,Left
2468,2024-02-25 16:14:54,Left
2469,2024-02-25 16:14:54,Straight
2470,2024-02-25 16:14:54,Straight
2471,2024-02-25 16:14:55,Straight
2472,2024-02-25 16:14:55,Left
2473,2024-02-25 16:14:55,Left
2474,2024-02-25 16:14:56,Left
2475,2024-02-25 16:14:56,Left
2476,2024-02-25 16:14:56,Left
2477,2024-02-25 16:14:57,Straight
2478,2024-02-25 16:14:57,Straight
2479,2024-02-25 16:14:57,Left
2480,2024-02-25 16:14:58,Left
2481,2024-02-25 16:14:58,Left
2482,2024-02-25 16:14:58,Left
2483,2024-02-25 16:14:59,Left
2484,2024-02-25 16:14:59,Left
2485,2024-02-25 16:14:59,Straight
2486,2024-02-25 16:15:00,Straight
2487,2024-02-25 16:15:00,Straight
2488,2024-02-25 16:15:00,Straight
2489,2024-02-25 16:15:01,Straight
2490,2024-02-25 16:15:01,Straight
2491,2024-02-25 16:15:01,Straight
2492,2024-02-25 16:15:02,Straight
2493,2024-02-25 16:15:02,Straight
2494,2024-02-25 16:15:02,Left
2495,2024-02-25 16:15:03,Straight
2496,2024-02-25 16:15:03,Left
2497,2024-02-25 16:15:03,Left
2498,2024-02-25 16:15:04,Left
2499,2024-02-25 16:15:04,Left
2500,2024-02-25 16:15:04,Straight
2501,2024-02-25 16:15:05,Straight
2502,2024-02-25 16:15:05,Straight
2503,2024-02-25 16:15:05,Straight
2504,2024-02-25 16:15:06,Straight
2505,2024-02-25 16:15:06,Straight
2506,2024-02-25 16:15:06,Left
2507,2024-02-25 16:15:07,Left
2508,2024-02-25 16:15:07,Left
2509,2024-02-25 16:15:07,Left
2510,2024-02-25 16:15:08,Straight
2511,2024-02-25 16:15:08,Straight
2512,2024-02-25 16:15:08,Straight
2513,2024-02-25 16:15:09,Straight
2514,2024-02-25 16:15:09,Straight
2515,2024-02-25 16:15:09,Right
2516,2024-02-25 16:15:10,Straight
2517,2024-02-25 16:15:10,Straight
2518,2024-02-25 16:15:10,Straight
2519,2024-02-25 16:15:11,Straight
2520,2024-02-25 16:15:11,Left
2521,2024-02-25 16:15:11,Straight
2522,2024-02-25 16:15:12,Left
2523,2024-02-25 16:15:12,Straight
2524,2024-02-25 16:15:12,Straight
2525,2024-02-25 16:15:13,Straight
2526,2024-02-25 16:15:13,Left
2527,2024-02-25 16:15:13,Left
2528,2024-02-25 16:15:14,Left
2529,2024-02-25 16:15:14,Straight
2530,2024-02-25 16:15:14,Left
2531,2024-02-25 16:15:15,Straight
2532,2024-02-25 16:15:15,Left
2533,2024-02-25 16:15:15,Straight
2534,2024-02-25 16:15:16,Straight
2535,2024-02-25 16:15:16,Left
2536,2024-02-25 16:15:16,Left
2537,2024-02-25 16:15:17,Left
2538,2024-02-25 16:15:17,Left
2539,2024-02-25 16:15:17,Left
2540,2024-02-25 16:15:18,Left
2541,2024-02-25 16:15:18,Straight
2542,2024-02-25 16:15:18,Straight
2543,2024-02-25 16:15:19,Straight
2544,2024-02-25 16:15:19,Straight
2545,2024-02-25 16:15:19,Left
2546,2024-02-25 16:15:20,Left
2547,2024-02-25 16:15:20,Straight
2548,2024-02-25 16:15:20,Left
2549,2024-02-25 16:15:20,Straight
2550,2024-02-25 16:15:21,Left
2551,2024-02-25 16:15:21,Straight
2552,2024-02-25 16:15:21,Straight
2553,2024-02-25 16:15:22,Straight
2554,2024-02-25 16:15:22,Straight
2555,2024-02-25 16:15:22,Left
2556,2024-02-25 16:15:23,Left
2557,2024-02-25 16:15:23,Left
2558,2024-02-25 16:15:23,Left
2559,2024-02-25 16:15:24,Left
2560,2024-02-25 16:15:24,Straight
2561,2024-02-25 16:15:24,Left
2562,2024-02-25 16:15:25,Left
2563,2024-02-25 16:15:25,Straight
2564,2024-02-25 16:15:25,Left
2565,2024-02-25 16:15:26,Left
2566,2024-02-25 16:15:26,Left
2567,2024-02-25 16:15:26,Left
2568,2024-02-25 16:15:27,Left
2569,2024-02-25 16:15:27,Left
2570,2024-02-25 16:15:27,Left
2571,2024-02-25 16:15:28,Left
2572,2024-02-25 16:15:28,Left
2573,2024-02-25 16:15:28,Left
2574,2024-02-25 16:15:29,Left
2575,2024-02-25 16:15:29,Left
2576,2024-02-25 16:15:29,Left
2577,2024-02-25 16:15:30,Left
2578,2024-02-25 16:15:30,Straight
2579,2024-02-25 16:15:30,Left
2580,2024-02-25 16:15:31,Straight
2581,2024-02-25 16:15:31,Straight
2582,2024-02-25 16:15:31,Straight
2583,2024-02-25 16:15:32,Straight
2584,2024-02-25 16:15:32,Left
2585,2024-02-25 16:15:32,Left
2586,2024-02-25 16:15:33,Left
2587,2024-02-25 16:15:33,Straight
2588,2024-02-25 16:15:33,Straight
2589,2024-02-25 16:15:34,Straight
2590,2024-02-25 16:15:34,Straight
2591,2024-02-25 16:15:34,Straight
2592,2024-02-25 16:15:35,Left
2593,2024-02-25 16:15:35,Left
2594,2024-02-25 16:15:35,Straight
2595,2024-02-25 16:15:36,Straight
2596,2024-02-25 16:15:36,Straight
2597,2024-02-25 16:15:36,Straight
2598,2024-02-25 16:15:37,Straight
2599,2024-02-25 16:15:37,Straight
2600,2024-02-25 16:15:37,Straight
2601,2024-02-25 16:15:38,Left
2602,2024-02-25 16:15:38,Straight
2603,2024-02-25 16:15:38,Straight
2604,2024-02-25 16:15:39,Left
2605,2024-02-25 16:15:39,Left
2606,2024-02-25 16:15:39,Left
2607,2024-02-25 16:15:40,Left
2608,2024-02-25 16:15:40,Left
2609,2024-02-25 16:15:40,Straight
2610,2024-02-25 16:15:41,Straight
2611,2024-02-25 16:15:41,Left
2612,2024-02-25 16:15:41,Right
2613,2024-02-25 16:15:42,Straight
2614,2024-02-25 16:15:42,Straight
2615,2024-02-25 16:15:42,Straight
2616,2024-02-25 16:15:43,Straight
2617,2024-02-25 16:15:43,Straight
2618,2024-02-25 16:15:43,Straight
2619,2024-02-25 16:15:44,Straight
2620,2024-02-25 16:15:44,Left
2621,2024-02-25 16:15:44,Straight
2622,2024-02-25 16:15:45,Right
2623,2024-02-25 16:15:45,Left
2624,2024-02-25 16:15:45,Left
2625,2024-02-25 16:15:46,Left
2626,2024-02-25 16:15:46,Left
2627,2024-02-25 16:15:46,Left
2628,2024-02-25 16:15:47,Left
2629,2024-02-25 16:15:47,Left
2630,2024-02-25 16:15:47,Left
2631,2024-02-25 16:15:48,Left
2632,2024-02-25 16:15:48,Left
2633,2024-02-25 16:15:48,Left
2634,2024-02-25 16:15:49,Left
2635,2024-02-25 16:15:49,Left
2636,2024-02-25 16:15:49,Left
2637,2024-02-25 16:15:50,Straight
2638,2024-02-25 16:15:50,Left
2639,2024-02-25 16:15:50,Left
2640,2024-02-25 16:15:51,Left
2641,2024-02-25 16:15:51,Left
2642,2024-02-25 16:15:51,Left
2643,2024-02-25 16:15:52,Straight
2644,2024-02-25 16:15:52,Straight
2645,2024-02-25 16:15:52,Left
2646,2024-02-25 16:15:53,Left
2647,2024-02-25 16:15:53,Left
2648,2024-02-25 16:15:53,Left
2649,2024-02-25 16:15:54,Straight
2650,2024-02-25 16:15:54,Left
2651,2024-02-25 16:15:54,Left
2652,2024-02-25 16:15:55,Left
2653,2024-02-25 16:15:55,Left
2654,2024-02-25 16:15:55,Left
2655,2024-02-25 16:15:56,Straight
2656,2024-02-25 16:15:56,Left
2657,2024-02-25 16:15:56,Left
2658,2024-02-25 16:15:57,Left
2659,2024-02-25 16:15:57,Left
2660,2024-02-25 16:15:57,Straight
2661,2024-02-25 16:15:58,Straight
2662,2024-02-25 16:15:58,Left
2663,2024-02-25 16:15:58,Left
2664,2024-02-25 16:15:59,Left
2665,2024-02-25 16:15:59,Straight
2666,2024-02-25 16:15:59,Left
2667,2024-02-25 16:16:00,Left
2668,2024-02-25 16:16:00,Straight
2669,2024-02-25 16:16:00,Straight
2670,2024-02-25 16:16:01,Straight
2671,2024-02-25 16:16:01,Straight
2672,2024-02-25 16:16:01,Straight
2673,2024-02-25 16:16:02,Left
2674,2024-02-25 16:16:02,Left
2675,2024-02-25 16:16:02,Left
2676,2024-02-25 16:16:03,Left
2677,2024-02-25 16:16:03,Left
2678,2024-02-25 16:16:03,Left
2679,2024-02-25 16:16:04,Left
2680,2024-02-25 16:16:04,Left
2681,2024-02-25 16:16:04,Left
2682,2024-02-25 16:16:05,Left
2683,2024-02-25 16:16:05,Left
2684,2024-02-25 16:16:05,Straight
2685,2024-02-25 16:16:06,Straight
2686,2024-02-25 16:16:06,Straight
2687,2024-02-25 16:16:06,Left
2688,2024-02-25 16:16:07,Straight
2689,2024-02-25 16:16:07,Straight
2690,2024-02-25 16:16:07,Left
2691,2024-02-25 16:16:08,Left
2692,2024-02-25 16:16:08,Left
2693,2024-02-25 16:16:08,Straight
2694,2024-02-25 16:16:09,Left
2695,2024-02-25 16:16:09,Straight
2696,2024-02-25 16:16:09,Straight
2697,2024-02-25 16:16:10,Straight
2698,2024-02-25 16:16:10,Left
2699,2024-02-25 16:16:10,Straight
2700,2024-02-25 16:16:11,Straight
2701,2024-02-25 16:16:11,Straight
2702,2024-02-25 16:16:11,Straight
2703,2024-02-25 16:16:12,Straight
2704,2024-02-25 16:16:12,Straight
2705,2024-02-25 16:16:12,Straight
2706,2024-02-25 16:16:13,Straight
2707,2024-02-25 16:16:13,Left
2708,2024-02-25 16:16:13,Left
2709,2024-02-25 16:16:14,Left
2710,2024-02-25 16:16:14,Left
2711,2024-02-25 16:16:14,Left
2712,2024-02-25 16:16:15,Left
2713,2024-02-25 16:16:15,Left
2714,2024-02-25 16:16:15,Left
2715,2024-02-25 16:16:16,Left
2716,2024-02-25 16:16:16,Straight
2717,2024-02-25 16:16:16,Left
2718,2024-02-25 16:16:17,Left
2719,2024-02-25 16:16:17,Straight
2720,2024-02-25 16:16:17,Straight
2721,2024-02-25 16:16:18,Left
2722,2024-02-25 16:16:18,Left
2723,2024-02-25 16:16:18,Straight
2724,2024-02-25 16:16:19,Straight
2725,2024-02-25 16:16:19,Straight
2726,2024-02-25 16:16:19,Left
2727,2024-02-25 16:16:20,Straight
2728,2024-02-25 16:16:20,Straight
2729,2024-02-25 16:16:20,Left
2730,2024-02-25 16:16:20,Straight
2731,2024-02-25 16:16:21,Left
2732,2024-02-25 16:16:21,Straight
2733,2024-02-25 16:16:21,Left
2734,2024-02-25 16:16:22,Left
2735,2024-02-25 16:16:22,Left
2736,2024-02-25 16:16:22,Left
2737,2024-02-25 16:16:23,Left
2738,2024-02-25 16:16:23,Left
2739,2024-02-25 16:16:23,Left
2740,2024-02-25 16:16:24,Left
2741,2024-02-25 16:16:24,Straight
2742,2024-02-25 16:16:24,Left
2743,2024-02-25 16:16:25,Left
2744,2024-02-25 16:16:25,Left
2745,2024-02-25 16:16:25,Straight
2746,2024-02-25 16:16:26,Straight
2747,2024-02-25 16:16:26,Straight
2748,2024-02-25 16:16:26,Left
2749,2024-02-25 16:16:27,Straight
2750,2024-02-25 16:16:27,Straight
2751,2024-02-25 16:16:27,Left
2752,2024-02-25 16:16:28,Left
2753,2024-02-25 16:16:28,Straight
2754,2024-02-25 16:16:28,Left
2755,2024-02-25 16:16:29,Left
2756,2024-02-25 16:16:29,Left
2757,2024-02-25 16:16:29,Left
2758,2024-02-25 16:16:30,Left
2759,2024-02-25 16:16:30,Left
2760,2024-02-25 16:16:30,Left
2761,2024-02-25 16:16:31,Left
2762,2024-02-25 16:16:31,Straight
2763,2024-02-25 16:16:31,Left
2764,2024-02-25 16:16:32,Left
2765,2024-02-25 16:16:32,Left
2766,2024-02-25 16:16:32,Left
2767,2024-02-25 16:16:33,Left
2768,2024-02-25 16:16:33,Left
2769,2024-02-25 16:16:33,Left
2770,2024-02-25 16:16:34,Left
2771,2024-02-25 16:16:34,Left
2772,2024-02-25 16:16:34,Left
2773,2024-02-25 16:16:35,Left
2774,2024-02-25 16:16:35,Left
2775,2024-02-25 16:16:35,Left
2776,2024-02-25 16:16:36,Left
2777,2024-02-25 16:16:36,Left
2778,2024-02-25 16:16:36,Left
2779,2024-02-25 16:16:37,Left
2780,2024-02-25 16:16:37,Left
2781,2024-02-25 16:16:37,Left
2782,2024-02-25 16:16:38,Left
2783,2024-02-25 16:16:38,Left
2784,2024-02-25 16:16:38,Left
2785,2024-02-25 16:16:39,Left
2786,2024-02-25 16:16:39,Left
2787,2024-02-25 16:16:39,Left
2788,2024-02-25 16:16:40,Left
2789,2024-02-25 16:16:40,Left
2790,2024-02-25 16:16:40,Left
2791,2024-02-25 16:16:41,Left
2792,2024-02-25 16:16:41,Left
2793,2024-02-25 16:16:41,Left
2794,2024-02-25 16:16:42,Left
2795,2024-02-25 16:16:42,Left
2796,2024-02-25 16:16:42,Left
2797,2024-02-25 16:16:43,Left
2798,2024-02-25 16:16:43,Left
2799,2024-02-25 16:16:43,Left
2800,2024-02-25 16:16:44,Left
2801,2024-02-25 16:16:44,Left
2802,2024-02-25 16:16:44,Left
2803,2024-02-25 16:16:45,Left
2804,2024-02-25 16:16:45,Left
2805,2024-02-25 16:16:45,Left
2806,2024-02-25 16:16:46,Left
2807,2024-02-25 16:16:46,Left
2808,2024-02-25 16:16:46,Left
2809,2024-02-25 16:16:47,Left
2810,2024-02-25 16:16:47,Left
2811,2024-02-25 16:16:47,Left
2812,2024-02-25 16:16:48,Left
2813,2024-02-25 16:16:48,Left
2814,2024-02-25 16:16:48,Left
2815,2024-02-25 16:16:49,Left
2816,2024-02-25 16:16:49,Left
2817,2024-02-25 16:16:49,Left
2818,2024-02-25 16:16:50,Left
2819,2024-02-25 16:16:50,Left
2820,2024-02-25 16:16:50,Left
2821,2024-02-25 16:16:51,Left
2822,2024-02-25 16:16:51,Left
2823,2024-02-25 16:16:51,Left
2824,2024-02-25 16:16:52,Left
2825,2024-02-25 16:16:52,Left
2826,2024-02-25 16:16:52,Left
2827,2024-02-25 16:16:53,Left
2828,2024-02-25 16:16:53,Left
2829,2024-02-25 16:16:53,Left
2830,2024-02-25 16:16:54,Left
2831,2024-02-25 16:16:54,Left
2832,2024-02-25 16:16:54,Left
2833,2024-02-25 16:16:55,Left
2834,2024-02-25 16:16:55,Left
2835,2024-02-25 16:16:55,Straight
2836,2024-02-25 16:16:56,Left
2837,2024-02-25 16:16:56,Left
2838,2024-02-25 16:16:56,Straight
2839,2024-02-25 16:16:57,Straight
2840,2024-02-25 16:16:57,Straight
2841,2024-02-25 16:16:57,Straight
2842,2024-02-25 16:16:58,Straight
2843,2024-02-25 16:16:58,Left
2844,2024-02-25 16:16:58,Straight
2845,2024-02-25 16:16:59,Straight
2846,2024-02-25 16:16:59,Left
2847,2024-02-25 16:16:59,Straight
2848,2024-02-25 16:17:00,Straight
2849,2024-02-25 16:17:00,Straight
2850,2024-02-25 16:17:00,Straight
2851,2024-02-25 16:17:01,Straight
2852,2024-02-25 16:17:01,Straight
2853,2024-02-25 16:17:01,Straight
2854,2024-02-25 16:17:02,Straight
2855,2024-02-25 16:17:02,Straight
2856,2024-02-25 16:17:02,Straight
2857,2024-02-25 16:17:03,Straight
2858,2024-02-25 16:17:03,Straight
2859,2024-02-25 16:17:03,Straight
2860,2024-02-25 16:17:04,Straight
2861,2024-02-25 16:17:04,Left
2862,2024-02-25 16:17:04,Straight
2863,2024-02-25 16:17:05,Straight
2864,2024-02-25 16:17:05,Right
2865,2024-02-25 16:17:05,Left
2866,2024-02-25 16:17:06,Left
2867,2024-02-25 16:17:06,Left
2868,2024-02-25 16:17:06,Left
2869,2024-02-25 16:17:07,Left
2870,2024-02-25 16:17:07,Left
2871,2024-02-25 16:17:07,Straight
2872,2024-02-25 16:17:08,Left
2873,2024-02-25 16:17:08,Straight
2874,2024-02-25 16:17:08,Left
2875,2024-02-25 16:17:09,Left
2876,2024-02-25 16:17:09,Straight
2877,2024-02-25 16:17:09,Straight
2878,2024-02-25 16:17:10,Left
2879,2024-02-25 16:17:10,Straight
2880,2024-02-25 16:17:10,Straight
2881,2024-02-25 16:17:11,Left
2882,2024-02-25 16:17:11,Left
2883,2024-02-25 16:17:11,Left
2884,2024-02-25 16:17:12,Straight
2885,2024-02-25 16:17:12,Left
2886,2024-02-25 16:17:12,Left
2887,2024-02-25 16:17:13,Left
2888,2024-02-25 16:17:13,Left
2889,2024-02-25 16:17:13,Straight
2890,2024-02-25 16:17:14,Straight
2891,2024-02-25 16:17:14,Left
2892,2024-02-25 16:17:14,Left
2893,2024-02-25 16:17:15,Left
2894,2024-02-25 16:17:15,Left
2895,2024-02-25 16:17:15,Left
2896,2024-02-25 16:17:16,Left
2897,2024-02-25 16:17:16,Left
2898,2024-02-25 16:17:16,Left
2899,2024-02-25 16:17:17,Left
2900,2024-02-25 16:17:17,Left
2901,2024-02-25 16:17:17,Left
2902,2024-02-25 16:17:18,Left
2903,2024-02-25 16:17:18,Left
2904,2024-02-25 16:17:18,Left
2905,2024-02-25 16:17:19,Left
2906,2024-02-25 16:17:19,Right
2907,2024-02-25 16:17:19,Left
2908,2024-02-25 16:17:20,Left
2909,2024-02-25 16:17:20,Left
2910,2024-02-25 16:17:20,Left
2911,2024-02-25 16:17:20,Left
2912,2024-02-25 16:17:21,Left
2913,2024-02-25 16:17:21,Left
2914,2024-02-25 16:17:21,Left
2915,2024-02-25 16:17:22,Left
2916,2024-02-25 16:17:22,Straight
2917,2024-02-25 16:17:22,Left
2918,2024-02-25 16:17:23,Left
2919,2024-02-25 16:17:23,Straight
2920,2024-02-25 16:17:23,Left
2921,2024-02-25 16:17:24,Left
2922,2024-02-25 16:17:24,Left
2923,2024-02-25 16:17:24,Straight
2924,2024-02-25 16:17:25,Left
2925,2024-02-25 16:17:25,Left
2926,2024-02-25 16:17:25,Left
2927,2024-02-25 16:17:26,Left
2928,2024-02-25 16:17:26,Left
2929,2024-02-25 16:17:26,Straight
2930,2024-02-25 16:17:27,Left
2931,2024-02-25 16:17:27,Left
2932,2024-02-25 16:17:27,Left
2933,2024-02-25 16:17:28,Left
2934,2024-02-25 16:17:28,Left
2935,2024-02-25 16:17:28,Left
2936,2024-02-25 16:17:29,Left
2937,2024-02-25 16:17:29,Straight
2938,2024-02-25 16:17:29,Left
2939,2024-02-25 16:17:30,Right
2940,2024-02-25 16:17:30,Left
2941,2024-02-25 16:17:30,Left
2942,2024-02-25 16:17:31,Left
2943,2024-02-25 16:17:31,Left
2944,2024-02-25 16:17:31,Left
2945,2024-02-25 16:17:32,Left
2946,2024-02-25 16:17:32,Left
2947,2024-02-25 16:17:32,Left
2948,2024-02-25 16:17:33,Left
2949,2024-02-25 16:17:33,Left
2950,2024-02-25 16:17:33,Left
2951,2024-02-25 16:17:34,Left
2952,2024-02-25 16:17:34,Left
2953,2024-02-25 16:17:34,Left
2954,2024-02-25 16:17:35,Left
2955,2024-02-25 16:17:35,Left
2956,2024-02-25 16:17:35,Left
2957,2024-02-25 16:17:36,Left
